Date,District 1,District 2,District 3,District 4,District 5,District 6,District 7,District 8,District 9
06/15/2021,242.09,81.76,196.28,109.44,197.81,106.95,91.96,91.12,64.81
06/16/2021,242.95,79.79,196.93,110.5,197.28,107.02,91.47,91.59,62.74
06/17/2021,240.04,83.63,192.58,108.17,198.5,104.77,89.36,88.64,62.85
06/18/2021,240.97,82.92,193.32,106.32,196.11,104.11,89.76,90.35,66.3
06/19/2021,241.26,83.36,194.35,108.47,196.39,104.11,89.62,89.33,64.41
06/20/2021,241.26,83.36,194.35,108.47,196.39,104.11,89.62,89.33,64.41
06/21/2021,241.55,83.79,195.38,110.61,196.66,104.11,89.48,88.3,62.52
06/22/2021,242.4,81.55,196.4,106.2,198.05,108.95,91.41,91.58,63.21
06/23/2021,240.7,79.84,195.81,110.15,200.87,106.37,88.27,88.05,62.82
06/24/2021,241.72,82.55,192.06,108.15,196.82,104.51,90.68,88.85,64.59
06/25/2021,244.1,81.24,193.03,107.92,199.83,108.52,87.34,92.19,64.8
06/26/2021,243.7,80.61,193.11,108.39,198.33,107.69,89.19,92.03,65.39
06/27/2021,243.7,80.61,193.11,108.39,198.33,107.69,89.19,92.03,65.39
06/28/2021,243.3,79.98,193.18,108.86,196.82,106.85,91.04,91.87,65.98
06/29/2021,244.99,81.03,192.3,107.21,200.58,106.05,87.73,90.25,64.22
06/30/2021,244.61,79.39,195.76,108.55,200.98,108.13,91.24,90.57,65.67
07/01/2021,240.08,83.49,195.23,107.82,195.1,106.93,89.83,90.43,65.4
07/02/2021,239.89,83.02,197.62,108.66,193.37,108.18,87.83,90.62,67.36
07/03/2021,239.19,83.32,197.48,107.57,194.2,107.95,89.82,89.89,66.04
07/04/2021,239.19,83.32,197.48,107.57,194.2,107.95,89.82,89.89,66.04
07/05/2021,238.48,83.61,197.33,106.47,195.02,107.71,91.8,89.15,64.72
07/06/2021,242.31,83.27,196.06,105.92,194.79,105.33,91.86,92.95,67.76
07/07/2021,241.42,81.81,197.92,109.63,196.48,108.57,89.31,89.35,64.34
07/08/2021,242.64,84.5,197.2,108.12,193.09,106.65,91,88.54,63.91
07/09/2021,239.76,85.48,194.31,105.3,193.01,108.8,89.29,88.96,67
07/10/2021,240,83.88,195.29,107.41,193.35,108.24,88.84,90.21,66.73
07/11/2021,240,83.88,195.29,107.41,193.35,108.24,88.84,90.21,66.73
07/12/2021,240.24,82.27,196.26,109.52,193.69,107.68,88.39,91.46,66.45
07/13/2021,239.51,85.55,193.35,108.58,196.47,106.59,90.99,88.73,64.03
07/14/2021,238.48,84.19,196.65,109.96,194.05,104.23,91.69,91.93,67.54
07/15/2021,242.79,81.29,197.71,105.36,194.63,107.15,88.52,88.85,65.71
07/16/2021,239.06,82.11,197.82,107.98,196.31,104.52,90.07,92.61,65.19
07/17/2021,239.1,83,195.67,107.16,197.03,104.81,90.38,90.89,65.49
07/18/2021,239.1,83,195.67,107.16,197.03,104.81,90.38,90.89,65.49
07/19/2021,239.13,83.88,193.51,106.33,197.75,105.1,90.69,89.16,65.79
07/20/2021,242.43,82.36,193.42,108.64,196.89,108.1,88.24,89.75,66.8
07/21/2021,240.53,83.65,193.98,109.09,195.32,108.34,88.84,92.55,67.78
07/22/2021,238.85,81.34,194.51,106.95,195.35,105.7,90,89.41,63.47
07/23/2021,241.05,81.22,193.34,109.51,193.52,104.4,90.36,90.92,63.58
07/24/2021,239.94,81.63,193.25,108.87,194.6,104.69,91.14,91.28,64.76
07/25/2021,239.94,81.63,193.25,108.87,194.6,104.69,91.14,91.28,64.76
07/26/2021,238.83,82.03,193.16,108.22,195.67,104.98,91.92,91.63,65.94
07/27/2021,242.19,85.87,195.05,105.7,195.45,109,87.88,92.71,65.75
07/28/2021,239.95,83.33,195.68,105.41,197.74,107.08,89.9,91.42,67.38
07/29/2021,241,83.68,197.47,108.71,197.71,108.71,91.22,89.81,65.16
07/30/2021,242.82,82.17,193.72,109.15,193.99,106.05,91.8,88.79,66.42
07/31/2021,238.23,83.1,194.54,108.22,195.33,106.22,90.86,89.43,66.24
08/01/2021,238.23,83.1,194.54,108.22,195.33,106.22,90.86,89.43,66.24
08/02/2021,233.64,84.03,195.35,107.29,196.66,106.38,89.92,90.06,66.05
08/03/2021,235.99,82.73,195.25,109.68,197.6,106.65,90.9,89.15,68.36
08/04/2021,232.09,83.33,197.55,107.18,197.45,107.54,87.22,91.32,65.85
08/05/2021,234.41,84.73,194.8,109.83,194.75,107.81,90.24,88.35,64.31
08/06/2021,233.98,84.66,197.55,108.01,196.9,105.02,91.64,88.49,66.67
08/07/2021,234.97,85.2,196.05,107.65,197.95,106.1,90,88.55,67.83
08/08/2021,234.97,85.2,196.05,107.65,197.95,106.1,90,88.55,67.83
08/09/2021,235.96,85.73,194.54,107.29,198.99,107.18,88.35,88.6,68.99
08/10/2021,233.09,86.22,194.48,109.1,194.66,104.69,88.99,90.56,66.58
08/11/2021,231.3,85.68,193,105.9,195.55,106.56,88.1,91.66,68.78
08/12/2021,231.57,82.2,196.81,108.07,194.8,104.5,90.73,91.49,67.45
08/13/2021,234.64,85.03,197.72,108.99,197.9,108.08,87.19,88.9,64.85
08/14/2021,234.34,83.94,196.25,109.37,198.25,107.77,87.32,88.49,66.05
08/15/2021,234.34,83.94,196.25,109.37,198.25,107.77,87.32,88.49,66.05
08/16/2021,234.03,82.85,194.77,109.74,198.6,107.45,87.44,88.07,67.24
08/17/2021,235.51,85.65,197.73,105.4,197.97,104.97,88.44,90.44,66.25
08/18/2021,234.76,82.76,193.21,107.03,198.78,105.63,88.07,92.22,65.04
08/19/2021,234.25,86.26,196.57,106.06,198.65,108.82,87.61,91.27,66.13
08/20/2021,231.23,86.89,196.61,105.55,195.19,107.93,87.57,91.53,64.62
08/21/2021,231.54,86.44,194.88,106.72,195.52,107.8,87.29,91.09,66.47
08/22/2021,231.54,86.44,194.88,106.72,195.52,107.8,87.29,91.09,66.47
08/23/2021,231.84,85.98,193.14,107.88,195.85,107.67,87.01,90.64,68.31
08/24/2021,232.85,85.59,197.31,109.59,198.5,108.25,91.23,89.26,68.99
08/25/2021,235.17,86.36,196.47,107.1,196.89,105.83,91.83,89.21,68.02
08/26/2021,235.81,84.33,193.73,108.42,197.9,105.2,90.04,92.95,65.86
08/27/2021,232.3,84.35,194.75,105.49,196.24,106.22,88.98,89.88,68.74
08/28/2021,233.09,84.96,194.74,105.88,195.94,106.61,88.38,90.69,66.71
08/29/2021,233.09,84.96,194.74,105.88,195.94,106.61,88.38,90.69,66.71
08/30/2021,233.88,85.57,194.72,106.26,195.63,106.99,87.77,91.49,64.67
08/31/2021,232.52,85.92,195.28,109.1,196.91,108.84,87.03,90.1,67.61
09/01/2021,239.62,85.79,196.24,108.93,197.57,107.32,90.8,92.14,66.54
09/02/2021,238.52,86.43,195.97,108.04,198.31,106.52,91.81,92.58,66.66
09/03/2021,238.52,86.43,195.97,108.04,198.31,106.52,91.81,92.58,66.66
09/04/2021,238.52,86.43,195.97,108.04,198.31,106.52,91.81,92.58,66.66
09/05/2021,238.52,86.43,195.97,108.04,198.31,106.52,91.81,92.58,66.66
09/06/2021,237.41,87.07,195.69,107.14,199.05,105.72,92.82,93.02,66.78
09/07/2021,240.09,83.74,198.74,106.67,198.46,108.06,91.67,90.27,68.71
09/08/2021,241.79,83.1,198.22,107.69,195.11,108.07,90.74,92.88,64.69
09/09/2021,239.2,86.55,194.36,109.47,198.15,108.63,89.13,90.91,64.15
09/10/2021,238.69,85.72,194.01,108.69,198.48,106.09,90.77,90.18,67.28
09/11/2021,239.12,86.66,194.91,109.5,197.15,107.95,91.8,90.58,67.59
09/12/2021,239.12,86.66,194.91,109.5,197.15,107.95,91.8,90.58,67.59
09/13/2021,239.55,87.59,195.81,110.3,195.82,109.8,92.82,90.97,67.89
09/14/2021,237.09,87.54,197.86,106.46,196.43,108.84,92.31,90.39,66.27
09/15/2021,240.82,86.37,196.39,108.62,197.75,105.78,92.74,91.1,65.17
09/16/2021,239.54,87.58,196.86,106.47,195.79,107.31,92.38,92.25,67.31
09/17/2021,237.78,84.01,195.16,109.27,196.07,109.17,91.74,91.19,65.55
09/18/2021,239.33,85.8,195.23,107.74,195.83,109.2,90.05,92.3,65.19
09/19/2021,239.33,85.8,195.23,107.74,195.83,109.2,90.05,92.3,65.19
09/20/2021,240.88,87.59,195.3,106.21,195.59,109.23,88.36,93.4,64.83
09/21/2021,241.02,83.56,198.56,107.91,195.15,107.63,91.22,93.26,68.49
09/22/2021,239.72,84.71,198.29,106.84,198.4,108.36,89.41,93.79,64.93
09/23/2021,241.72,85.84,194.58,106.93,196.89,109.68,92.05,94.64,66.3
09/24/2021,238.83,83.88,194.83,109.03,199.42,105.97,92.82,93.71,67.88
09/25/2021,240.39,85.41,196.32,108.09,198.79,106.86,92.03,93.41,66.87
09/26/2021,240.39,85.41,196.32,108.09,198.79,106.86,92.03,93.41,66.87
09/27/2021,241.94,86.93,197.8,107.15,198.16,107.74,91.24,93.11,65.86
09/28/2021,240.57,87.59,197.62,109.62,199.6,108.78,89.28,93.72,64.2
09/29/2021,238.59,86.24,196.13,108.14,196.22,105.34,90.7,94.12,66.6
09/30/2021,240.49,87.81,198.81,109.31,196.15,106.88,89.71,94.86,64.14
10/01/2021,239.34,88.42,196.89,109.87,197.2,108.97,90.71,93.14,66.4
10/02/2021,238.34,88.44,197.38,109.93,198.46,107.62,91.42,92.08,66.56
10/03/2021,238.34,88.44,197.38,109.93,198.46,107.62,91.42,92.08,66.56
10/04/2021,237.33,88.45,197.86,109.99,199.71,106.27,92.12,91.01,66.71
10/05/2021,237.44,90.89,194.77,111.59,198.67,107.85,88.15,92.76,66.04
10/06/2021,241.86,90.03,198.66,108.05,198.55,107.57,88.4,93.98,67.21
10/07/2021,238.33,87.8,194.38,110.49,195.02,107.89,89.03,93.54,66.63
10/08/2021,237.15,87.13,195.32,110.87,195.74,109.47,91.93,93.92,64.35
10/09/2021,238.49,88,195.55,110.17,195.59,109.43,90.29,93.37,65.11
10/10/2021,238.49,88,195.55,110.17,195.59,109.43,90.29,93.37,65.11
10/11/2021,239.82,88.86,195.77,109.47,195.44,109.38,88.65,92.81,65.87
10/12/2021,238.37,90.39,194.03,109.38,199.15,108.65,88.46,93.43,68.75
10/13/2021,241.12,87.5,194.23,108.36,197.39,108.21,90.56,93.21,68.78
10/14/2021,240.94,90.64,196.67,108.38,197.5,109.27,88.93,94.02,64.46
10/15/2021,241.68,87.36,195.36,110.54,196.22,106.47,91.15,91.46,66.54
10/16/2021,239.82,88.12,196.71,109.44,195.62,107.81,91.72,91.77,65.34
10/17/2021,239.82,88.12,196.71,109.44,195.62,107.81,91.72,91.77,65.34
10/18/2021,237.96,88.87,198.06,108.33,195.02,109.14,92.29,92.08,64.14
10/19/2021,241.39,87.02,196.48,111.81,196,108.42,90.63,91.33,65.52
10/20/2021,239.54,87.08,197.08,111.27,196.07,106.05,91.21,92.92,68.99
10/21/2021,239.41,89.55,197.04,111.94,195.06,108.47,91.31,91.81,66.81
10/22/2021,239.07,90.22,198.39,111.12,198.7,106.2,90.2,93.07,65.28
10/23/2021,238.42,89.22,198.06,110.68,197.99,108.51,90.91,92.63,64.8
10/24/2021,238.42,89.22,198.06,110.68,197.99,108.51,90.91,92.63,64.8
10/25/2021,237.76,88.22,197.73,110.23,197.28,110.82,91.62,92.19,64.32
10/26/2021,237.89,87.09,195.78,111.79,197.26,110.84,88.33,93.34,67.86
10/27/2021,238.79,89.19,197.68,110.1,197.56,108.39,91.91,92.03,66.42
10/28/2021,241.97,90.76,196.75,107.32,199.98,106.15,91.55,95.72,65.98
10/29/2021,238.34,89.15,195.93,107.31,198.53,110.61,88.31,95.86,67.5
10/30/2021,238.37,90.35,196.08,108.46,197.73,109.58,89.55,94.78,66.89
10/31/2021,238.37,90.35,196.08,108.46,197.73,109.58,89.55,94.78,66.89
11/01/2021,238.4,91.54,196.22,109.61,196.93,108.55,90.79,93.7,66.27
11/02/2021,240.93,91.44,196.79,107.37,198.84,109.35,89.87,92.74,66.33
11/03/2021,236.97,92.44,194.11,107.94,194.02,106.32,92.8,93.06,65.11
11/04/2021,240.79,93.1,194.17,107.88,195.33,106.6,88.09,92.7,68.87
11/05/2021,236.38,89.22,195.25,111.33,198.97,106.85,89.57,94.34,66.91
11/06/2021,236.54,91.38,195,111.06,198.07,106.67,90.39,92.93,66.79
11/07/2021,236.54,91.38,195,111.06,198.07,106.67,90.39,92.93,66.79
11/08/2021,236.7,93.54,194.75,110.78,197.17,106.49,91.21,91.52,66.66
11/09/2021,239.3,91.95,198.84,111.64,198.38,110.3,89.16,91.08,64.07
11/10/2021,237.18,93.47,197.85,107.65,196.05,107.44,92.35,93.91,64.3
11/11/2021,239.67,93.87,195.36,108.36,197.98,106.97,90.79,93.38,66.18
11/12/2021,236.76,90.83,196.28,110.34,197.03,107.75,90.22,92.2,64.22
11/13/2021,237.27,92.28,196.17,110.95,197.4,108.3,90.44,91.91,64.44
11/14/2021,237.27,92.28,196.17,110.95,197.4,108.3,90.44,91.91,64.44
11/15/2021,237.78,93.72,196.06,111.56,197.76,108.84,90.66,91.61,64.65
11/16/2021,240.36,92.02,198.19,109.99,197.79,109.76,89.72,95.32,64.47
11/17/2021,239.1,92.21,195.89,108.81,195.27,109.46,88.18,93.12,65.13
11/18/2021,237.53,89.16,195.16,110.94,196.07,108.13,90.17,92.66,67.62
11/19/2021,236.78,90.34,198.78,107.76,198.4,110.29,92.33,93.47,65.66
11/20/2021,236.73,91.98,197.52,108.05,198.53,110.21,92.51,94.45,66.23
11/21/2021,236.73,91.98,197.52,108.05,198.53,110.21,92.51,94.45,66.23
11/22/2021,236.67,93.61,196.25,108.34,198.66,110.12,92.69,95.42,66.8
11/23/2021,239.61,89.97,198.95,109.52,195.96,108.53,92.98,91.66,65.72
11/24/2021,238.82,91.2,195.18,111.44,198.47,107.89,88.14,91.39,64.64
11/25/2021,236.66,92.31,198.18,111.25,197.49,110.92,90.17,92.58,64.47
11/26/2021,240.61,93.26,195.19,109.12,196.79,110.24,88.13,91.16,68.8
11/27/2021,240.61,92.75,195.22,109.2,197.84,108.68,90.47,93.35,67.71
11/28/2021,240.61,92.75,195.22,109.2,197.84,108.68,90.47,93.35,67.71
11/29/2021,240.61,92.23,195.25,109.27,198.89,107.12,92.81,95.53,66.62
11/30/2021,236.09,91.56,195.52,111.61,195.93,110.01,90.05,94.78,67.81
12/01/2021,237.13,91.35,187.02,109.19,198.25,108.27,89.12,94.34,66.72
12/02/2021,238.77,92.05,188,107.05,198.37,110.75,89.73,92.82,66.4
12/03/2021,239.67,93.21,189.69,111.9,200.27,109.03,90.72,92.09,68.66
12/04/2021,238.9,91.82,188.6,109.54,198.64,109.55,90.23,93.03,67.41
12/05/2021,238.9,91.82,188.6,109.54,198.64,109.55,90.23,93.03,67.41
12/06/2021,238.13,90.42,187.5,107.17,197,110.06,89.74,93.97,66.15
12/07/2021,238.76,92.58,189.12,111.47,200.17,110.38,90.9,96.66,64.41
12/08/2021,238.14,92.09,186.16,110.78,198.42,109.04,88.44,95.65,68.68
12/09/2021,239.54,92.41,185.27,107.11,198.51,109.39,88.83,94.05,65.56
12/10/2021,239.96,92.65,186.85,110.23,200.25,109.95,90.23,92.15,67.64
12/11/2021,238.5,90.99,188.06,110.53,199.98,109.89,88.7,92.17,65.87
12/12/2021,238.5,90.99,188.06,110.53,199.98,109.89,88.7,92.17,65.87
12/13/2021,237.03,89.32,189.26,110.82,199.7,109.82,87.16,92.18,64.1
12/14/2021,238.47,93.91,185.33,111.29,200.47,108.77,90.55,92.82,66.88
12/15/2021,239.29,90.25,185.17,108.08,200.91,106.09,88.91,92.12,68.93
12/16/2021,235.62,92.07,189.19,110.21,198.18,106.87,89.12,96.92,64.94
12/17/2021,238.1,91.92,185.5,108.2,198.51,108.57,90.59,93.43,65.34
12/18/2021,238.28,91.85,186.9,109.05,198.25,108.91,90.2,92.94,66.53
12/19/2021,238.28,91.85,186.9,109.05,198.25,108.91,90.2,92.94,66.53
12/20/2021,238.46,91.77,188.29,109.9,197.98,109.25,89.81,92.44,67.72
12/21/2021,239.9,93.99,186.16,108.03,197.95,108.17,88.29,94.7,65.44
12/22/2021,239,91.2,188.53,110.16,197.46,106.47,90.74,95.52,68.88
12/23/2021,238.52,89.2,187.61,111.73,196.73,107.88,88.36,92.3,67.82
12/24/2021,235.49,89.35,188.71,111.55,199.8,108.16,88.05,95.71,65.2
12/25/2021,237.6,90.9,188.95,111.04,198.37,108.85,89.17,95.73,66.52
12/26/2021,237.6,90.9,188.95,111.04,198.37,108.85,89.17,95.73,66.52
12/27/2021,239.71,92.44,189.19,110.53,196.93,109.54,90.28,95.74,67.83
12/28/2021,237.58,90.73,187.1,109.43,196.24,110.19,90.94,94.02,67.52
12/29/2021,236.43,93.34,188.21,110.4,197.42,107.32,89.14,94.03,67.5
12/30/2021,235.49,91.69,189.61,110.11,199.22,107.18,88.08,96.71,68.68
12/31/2021,236.43,92.26,189.76,109.83,200.11,108.22,90.15,96.49,68.28
01/01/2022,240.91,91.84,189.63,109.41,199.22,108.8,90.17,95.42,67.23
01/02/2022,240.91,91.84,189.63,109.41,199.22,108.8,90.17,95.42,67.23
01/03/2022,240.91,91.84,189.63,109.41,199.22,108.8,90.17,95.42,67.23
01/04/2022,245.39,91.42,189.49,108.98,198.32,109.38,90.19,94.34,66.18
01/05/2022,243.68,93.05,189.87,110.42,200.15,108.78,88.76,96.88,67.85
01/06/2022,247.64,90.26,188.51,106.81,200.88,111.63,92.96,92.93,67.55
01/07/2022,243.52,90.33,187.04,108.18,198.85,107.19,88.97,96.51,68.35
01/08/2022,244.09,91.22,189.1,109.47,198.69,107.62,88.73,95.95,68.65
01/09/2022,244.09,91.22,189.1,109.47,198.69,107.62,88.73,95.95,68.65
01/10/2022,244.65,92.1,191.16,110.75,198.52,108.04,88.49,95.39,68.95
01/11/2022,244.39,90.58,190.62,109.56,196.03,110.92,90.29,95.07,68.02
01/12/2022,245.36,90.4,188.27,108.48,200.19,110.9,90.1,95.65,64.78
01/13/2022,246.49,90.94,189.44,106.55,198.01,111.41,88.63,94.87,68.41
01/14/2022,246.99,89.6,190.52,110.22,199.98,108.04,90.4,96.12,67.12
01/15/2022,247.14,89.53,189.39,108.4,198.32,108.01,90.56,96.23,67.26
01/16/2022,247.14,89.53,189.39,108.4,198.32,108.01,90.56,96.23,67.26
01/17/2022,247.29,89.45,188.25,106.58,196.66,107.98,90.72,96.33,67.39
01/18/2022,244.52,92.01,191.35,108.39,196.18,107.91,91.88,95.69,64.78
01/19/2022,247.64,91.69,191.84,109.48,200.89,109.53,89.5,94.75,67.67
01/20/2022,244.72,91.33,191.79,106.75,199.41,107.95,88.9,92.82,64.06
01/21/2022,245.11,93.91,187.22,109.73,196.4,109.73,89.39,95.55,64.52
01/22/2022,245.47,93.79,189.12,108.36,198.05,109.34,89.56,95.11,65.49
01/23/2022,245.47,93.79,189.12,108.36,198.05,109.34,89.56,95.11,65.49
01/24/2022,245.83,93.67,191.01,106.99,199.7,108.94,89.73,94.67,66.45
01/25/2022,247.36,92.63,190.9,108.58,196.17,109.96,89.36,95.05,64.5
01/26/2022,244.62,91.42,190.71,107.5,198.35,110.3,88.82,93.42,65.4
01/27/2022,246.89,90.77,188.06,110.61,198.5,107.7,92.46,92.33,64.27
01/28/2022,246,89.01,189.31,109.27,196.05,110.43,91.79,95.44,66.78
01/29/2022,244.49,90.93,188.31,109.57,197.12,110.57,90.43,95.62,66.78
01/30/2022,244.49,90.93,188.31,109.57,197.12,110.57,90.43,95.62,66.78
01/31/2022,244.49,90.93,188.31,109.57,197.12,110.57,90.43,95.62,66.78
02/01/2022,244.49,90.93,188.31,109.57,197.12,110.57,90.43,95.62,66.78
02/02/2022,244.49,90.93,188.31,109.57,197.12,110.57,90.43,95.62,66.78
02/03/2022,244.49,90.93,188.31,109.57,197.12,110.57,90.43,95.62,66.78
02/04/2022,244.49,90.93,188.31,109.57,197.12,110.57,90.43,95.62,66.78
02/05/2022,244.49,90.93,188.31,109.57,197.12,110.57,90.43,95.62,66.78
02/06/2022,244.49,90.93,188.31,109.57,197.12,110.57,90.43,95.62,66.78
02/07/2022,242.97,92.84,187.31,109.86,198.18,110.7,89.06,95.8,66.77
02/08/2022,243.19,90.06,187.2,108.9,200.8,112.34,91.51,93.03,68.83
02/09/2022,240.75,91.53,186.79,110.97,199.53,108.64,87.55,95.48,67.9
02/10/2022,240.02,90.47,187.89,109.6,199.83,108.75,91.93,97.97,65.07
02/11/2022,240.56,90.59,187.59,108.36,200.02,112.12,91.88,94.07,64.1
02/12/2022,240.46,92.79,187.12,107.92,199.93,110.57,89.96,95.33,64.16
02/13/2022,240.46,92.79,187.12,107.92,199.93,110.57,89.96,95.33,64.16
02/14/2022,240.35,94.98,186.65,107.47,199.84,109.01,88.04,96.58,64.22
02/15/2022,242.7,94.33,189.64,107.37,198.65,112.84,90.83,97.36,64.36
02/16/2022,240.34,94.58,186.25,107.94,198.7,112.08,91.64,93.18,66.91
02/17/2022,241.96,90.69,187.01,110.31,198.73,110.21,91.93,96.27,64.25
02/18/2022,244.04,93.58,187.8,108.78,199.42,109.49,87.8,96.57,67.98
02/19/2022,243.35,93.83,188.49,109.17,198.18,110.28,87.65,97.18,67.97
02/20/2022,243.35,93.83,188.49,109.17,198.18,110.28,87.65,97.18,67.97
02/21/2022,242.66,94.08,189.18,109.55,196.94,111.06,87.5,97.78,67.96
02/22/2022,240.79,93.8,186.22,111.45,197.88,110.55,91.81,95.2,68.23
02/23/2022,242.71,93.5,188.36,108.35,199.22,108.58,91.95,97.12,68.6
02/24/2022,243.34,94.19,187.73,108.64,197.37,112.46,88.32,95.16,67.98
02/25/2022,243.03,91.6,187.43,110.73,196.68,108.93,87.33,95.93,65.63
02/26/2022,243.87,91.4,188.31,110.94,196.89,109.22,89.03,95.19,67.3
02/27/2022,243.87,91.4,188.31,110.94,196.89,109.22,89.03,95.19,67.3
02/28/2022,244.7,91.19,189.19,111.14,197.1,109.51,90.73,94.45,68.97
03/01/2022,232.01,91.22,184.32,109.41,200.95,108.55,90.14,94.3,68.2
03/02/2022,234.61,91.72,185.82,111.52,201.31,109.97,88.71,96.78,68.04
03/03/2022,231.87,89.8,184.35,110.06,201.08,107.67,89.46,96.05,66.04
03/04/2022,233.55,92.7,185.76,111.09,199.98,109.17,92.34,94.35,69.41
03/05/2022,233.18,91.1,184.11,110.95,200.87,108.69,92.48,93.68,69.83
03/06/2022,233.18,91.1,184.11,110.95,200.87,108.69,92.48,93.68,69.83
03/07/2022,232.8,89.5,182.45,110.8,201.75,108.2,92.61,93,70.25
03/08/2022,232.04,89.46,182.38,108.37,202.34,106.77,88.29,92.47,67.06
03/09/2022,233.65,93.33,186.65,109.85,199.79,110.55,92.69,95.9,70.4
03/10/2022,234.59,90.74,186.4,108.68,200.9,108.48,90.04,95.98,68.27
03/11/2022,234.1,92.32,184.9,110.48,200.99,109.17,92.19,95.82,69.79
03/12/2022,233.63,92.55,184.83,108.76,199.8,109.39,90.36,95.49,68.33
03/13/2022,233.63,92.55,184.83,108.76,199.8,109.39,90.36,95.49,68.33
03/14/2022,233.15,92.78,184.75,107.03,198.61,109.6,88.53,95.16,66.86
03/15/2022,230.42,90.77,186.98,109.02,202.08,106.29,89.28,92.22,69.91
03/16/2022,231.79,93.68,186.81,108.3,201.21,110.14,91.42,93.77,69.29
03/17/2022,232.3,89.89,186.28,111.56,198.44,107.57,89.76,94.24,69.34
03/18/2022,233.36,91.53,185.56,107.26,199.43,108.3,88.7,93.7,67.8
03/19/2022,232.5,92,183.89,107.29,201.05,109.14,90.73,95.16,67.91
03/20/2022,232.5,92,183.89,107.29,201.05,109.14,90.73,95.16,67.91
03/21/2022,231.64,92.46,182.22,107.31,202.66,109.97,92.76,96.62,68.02
03/22/2022,233.01,92.6,185.19,108.5,199.24,106.35,88.8,96.26,68.34
03/23/2022,234.96,90.07,186.09,107.53,198.58,110.35,91.97,96.82,70.33
03/24/2022,230.62,93.57,185.38,109.71,202.48,106.56,90.49,94.6,69.69
03/25/2022,230.99,92.64,184.09,108.71,201.6,108.25,91.26,95.1,66.78
03/26/2022,230.54,91.9,185.19,108.03,201.03,107.93,90.72,95.17,67.64
03/27/2022,230.54,91.9,185.19,108.03,201.03,107.93,90.72,95.17,67.64
03/28/2022,230.09,91.16,186.29,107.34,200.45,107.6,90.18,95.23,68.5
03/29/2022,233.42,93.88,182.08,108.2,199.56,107.64,91.63,96.3,70.48
03/30/2022,232.27,91.01,182.06,108.88,202.1,108.73,92.56,94.38,68.45
03/31/2022,233.57,90.42,182.92,110.62,199.65,108.44,90.17,93.91,68.01
04/01/2022,224.39,89.81,182.92,107.69,193.91,107.87,89.75,95.53,69.59
04/02/2022,223.46,89.15,183.25,106.91,193.99,108.25,90.21,95.61,68.68
04/03/2022,223.46,89.15,183.25,106.91,193.99,108.25,90.21,95.61,68.68
04/04/2022,222.53,88.48,183.57,106.13,194.07,108.62,90.66,95.69,67.76
04/05/2022,222.85,88.98,181.19,105.13,192.23,108.26,88.42,93.3,71.02
04/06/2022,225.3,91.85,182.48,107.05,192.09,108.57,91.25,94.43,70.43
04/07/2022,226.32,88.88,183.12,105.6,195.61,107.86,89.04,95.5,71.39
04/08/2022,222.98,88.76,183.86,108.04,192.36,109.86,90.89,93.09,67.54
04/09/2022,224.69,89,183.77,106.91,193.93,108.49,90.5,95.13,69.4
04/10/2022,224.69,89,183.77,106.91,193.93,108.49,90.5,95.13,69.4
04/11/2022,224.69,89,183.77,106.91,193.93,108.49,90.5,95.13,69.4
04/12/2022,226.4,89.23,183.67,105.77,195.5,107.11,90.1,97.17,71.25
04/13/2022,224.4,88.56,181.46,105.77,191.59,108.22,90.17,94.66,71.12
04/14/2022,224.56,91.51,181.98,109.65,194.27,107.75,90.46,94.73,68.87
04/15/2022,223.95,88.97,180.9,107.17,192.49,106.58,89.86,94.43,69.96
04/16/2022,225.45,90.24,182.19,107.37,194.04,108.1,88.77,95.08,68.78
04/17/2022,225.45,90.24,182.19,107.37,194.04,108.1,88.77,95.08,68.78
04/18/2022,226.94,91.5,183.48,107.56,195.59,109.62,87.67,95.73,67.6
04/19/2022,224.54,91,183.75,107.95,192.64,105.25,90.3,97.07,69.71
04/20/2022,226.45,88.58,183.81,107.75,195.38,108.83,91.76,97.41,71.95
04/21/2022,226.07,88.99,184.2,108.64,191.66,105.18,91.33,96.12,67.18
04/22/2022,222.29,87.2,184.63,105.49,192.27,107.23,90.13,97.16,71.97
04/23/2022,224.27,88.54,183.04,107.21,192.36,106.62,88.77,95.53,71.93
04/24/2022,224.27,88.54,183.04,107.21,192.36,106.62,88.77,95.53,71.93
04/25/2022,226.24,89.87,181.45,108.92,192.44,106.01,87.4,93.9,71.89
04/26/2022,226,88.68,181.33,106.58,191.51,105.68,89.23,97.04,67.67
04/27/2022,227,87.86,184.65,109.64,191.61,106.37,87.47,97.4,67.36
04/28/2022,222.34,91.06,182.38,105.51,194.45,106.9,90.83,93.49,67.34
04/29/2022,223.07,88.61,182.39,108.42,195.33,107.18,88.01,97.76,69.19
04/30/2022,218.73,86.89,180.01,108.73,193.56,107.39,89.28,96.74,69.15
05/01/2022,218.73,86.89,180.01,108.73,193.56,107.39,89.28,96.74,69.15
05/02/2022,218.73,86.89,180.01,108.73,193.56,107.39,89.28,96.74,69.15
05/03/2022,218.73,86.89,180.01,108.73,193.56,107.39,89.28,96.74,69.15
05/04/2022,214.39,85.17,177.62,109.04,191.79,107.6,90.55,95.71,69.1
05/05/2022,216.63,84.7,178.19,107.52,193.22,109.02,92.64,93.04,71.97
05/06/2022,213.49,84.26,176.07,107.39,189.71,105.35,91.85,95.38,69.68
